Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
APPROVED,Not Applicable,2024-04-04T13:37:47.538000Z,2024-04-04T13:39:38.852000Z,2024-04-12T09:32:54.728000Z,2024-04-04T13:41:26.379743Z,112,C8TRMCWU,40,32,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:44.412000Z,2024-04-04T13:39:52.505000Z,2024-04-12T09:32:55.377000Z,2024-04-04T13:41:36.122027Z,129,C8TRMCWU,33,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-04-04T13:37:45.789000Z,2024-04-04T13:40:01.438000Z,2024-04-12T09:32:55.840000Z,2024-04-04T13:41:39.821498Z,136,C8TRMCWU,5,27,Female,White,Greece,Greece,Greece,Greek,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:52.519000Z,2024-04-04T13:39:31.046000Z,2024-04-12T09:32:56.204000Z,2024-04-04T14:41:23.539689Z,99,C8TRMCWU,255,35,Female,White,Estonia,Estonia,Estonia,Estonian,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:56.185000Z,2024-04-04T13:39:05.827000Z,2024-04-12T09:32:56.583000Z,2024-04-04T13:41:03.847428Z,70,C8TRMCWU,709,40,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:37:52.574000Z,2024-04-04T13:39:43.297000Z,2024-04-12T09:32:56.960000Z,2024-04-04T13:41:33.930651Z,111,C8TRMCWU,290,30,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:55.261000Z,2024-04-04T13:38:54.465000Z,2024-04-12T09:32:57.333000Z,2024-04-04T13:40:50.558693Z,60,C8TRMCWU,126,21,Female,White,Latvia,Latvia,Latvia,Latvian,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:37:57.298000Z,2024-04-04T13:39:21.062000Z,2024-04-12T09:32:57.716000Z,2024-04-04T13:41:16.189286Z,84,C8TRMCWU,151,25,Female,White,Romania,Italy,Romania,Romanian,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:38:03.102000Z,2024-04-04T13:40:38.061000Z,2024-04-12T09:32:58.093000Z,2024-04-04T13:41:51.312486Z,155,C8TRMCWU,63,23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:03.277000Z,2024-04-04T13:39:01.897000Z,2024-04-12T09:32:58.477000Z,2024-04-04T13:41:02.985733Z,59,C8TRMCWU,276,29,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:56.776000Z,2024-04-04T13:40:10.668000Z,2024-04-12T09:32:58.852000Z,2024-04-04T13:41:43.622196Z,134,C8TRMCWU,200,32,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:58.157000Z,2024-04-04T13:38:41.309000Z,2024-04-12T09:32:59.224000Z,2024-04-04T13:40:40.005781Z,44,C8TRMCWU,341,32,Male,Mixed,Greece,Greece,Greece,Greek,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:37:59.581000Z,2024-04-04T13:39:04.370000Z,2024-04-12T09:32:59.629000Z,2024-04-04T13:41:02.148911Z,65,C8TRMCWU,1266,44,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:04.443000Z,2024-04-04T13:39:25.053000Z,2024-04-12T09:33:00.043000Z,2024-04-04T13:41:19.027183Z,81,C8TRMCWU,342,32,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:03.259000Z,2024-04-04T13:39:10.074000Z,2024-04-12T09:33:00.422000Z,2024-04-04T13:41:08.299377Z,67,C8TRMCWU,107,39,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:06.314000Z,2024-04-04T13:39:36.749000Z,2024-04-12T09:33:00.784000Z,2024-04-04T13:41:28.449599Z,91,C8TRMCWU,300,44,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:07.421000Z,2024-04-04T13:38:58.396000Z,2024-04-12T09:33:01.152000Z,2024-04-04T13:40:58.378259Z,51,C8TRMCWU,409,28,Male,Mixed,United Kingdom,Spain,United Kingdom,English,No,Other
APPROVED,Not Applicable,2024-04-04T13:38:03.382000Z,2024-04-04T13:39:26.596000Z,2024-04-12T09:33:01.533000Z,2024-04-04T13:41:19.080218Z,84,C8TRMCWU,1,41,Male,White,France,France,France,French,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:38:06.953000Z,2024-04-04T13:39:15.858000Z,2024-04-12T09:33:01.914000Z,2024-04-04T13:41:09.886031Z,69,C8TRMCWU,8,29,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:08.652000Z,2024-04-04T13:39:15.991000Z,2024-04-12T09:33:02.317000Z,2024-04-04T13:41:10.826916Z,68,C8TRMCWU,25,19,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:38:34.601000Z,2024-04-04T13:39:14.660000Z,2024-04-12T09:33:02.694000Z,2024-04-04T13:41:08.690372Z,41,C8TRMCWU,393,36,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:08.315000Z,2024-04-04T13:39:56.813000Z,2024-04-12T09:33:03.050000Z,2024-04-04T13:41:38.354759Z,109,C8TRMCWU,38,25,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:38:11.212000Z,2024-04-04T13:40:23.196000Z,2024-04-12T09:33:03.437000Z,2024-04-04T13:41:47.567085Z,132,C8TRMCWU,192,51,Female,White,Spain,Spain,Spain,Spanish,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:38:13.308000Z,2024-04-04T13:40:27.921000Z,2024-04-12T09:33:03.794000Z,2024-04-04T13:41:49.072576Z,135,C8TRMCWU,79,50,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:12.103000Z,2024-04-04T13:40:30.516000Z,2024-04-12T09:33:04.165000Z,2024-04-04T13:41:49.730381Z,139,C8TRMCWU,139,30,Male,Asian,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:13.895000Z,2024-04-04T13:39:39.067000Z,2024-04-12T09:33:04.535000Z,2024-04-04T13:41:29.843929Z,86,C8TRMCWU,802,78,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-04-04T13:38:13.949000Z,2024-04-04T13:39:23.099000Z,2024-04-12T09:33:04.928000Z,2024-04-04T13:41:16.576845Z,70,C8TRMCWU,304,41,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:10.119000Z,2024-04-04T13:39:16.879000Z,2024-04-12T09:33:05.326000Z,2024-04-04T13:41:11.581369Z,67,C8TRMCWU,118,32,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:15.408000Z,2024-04-04T13:40:52.559000Z,2024-04-12T09:33:05.716000Z,2024-04-04T13:41:54.192939Z,158,C8TRMCWU,167,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:38:16.564000Z,2024-04-04T13:38:56.483000Z,2024-04-12T09:33:06.220000Z,2024-04-04T13:40:55.663424Z,40,C8TRMCWU,190,22,Female,White,Estonia,Estonia,Estonia,Estonian,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:38:31.610000Z,2024-04-04T13:40:24.836000Z,2024-04-12T09:33:06.779000Z,2024-04-04T13:41:48.072818Z,114,C8TRMCWU,0,27,Female,Asian,South Africa,South Africa,South Africa,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:38:14.740000Z,2024-04-04T13:39:23.879000Z,2024-04-12T09:33:07.386000Z,2024-04-04T13:41:16.794953Z,70,C8TRMCWU,46,40,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:39:03.547000Z,2024-04-04T13:41:56.567000Z,2024-04-12T09:33:07.772000Z,2024-04-04T13:42:06.869950Z,174,C8TRMCWU,140,27,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:38:21.362000Z,2024-04-04T13:39:41.125000Z,2024-04-12T09:33:08.166000Z,2024-04-04T13:41:27.966270Z,80,C8TRMCWU,0,22,Female,Black,Denmark,United Kingdom,Denmark,Somali,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:38:39.213000Z,2024-04-04T13:40:30.454000Z,2024-04-12T09:33:08.555000Z,2024-04-04T13:41:49.766612Z,112,C8TRMCWU,346,31,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:18.915000Z,2024-04-04T13:39:16.613000Z,2024-04-12T09:33:08.959000Z,2024-04-04T13:41:10.757461Z,58,C8TRMCWU,19,25,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:27.615000Z,2024-04-04T13:40:19.177000Z,2024-04-12T09:33:09.361000Z,2024-04-04T13:41:46.578715Z,112,C8TRMCWU,374,24,Male,White,Greece,Greece,Greece,Greek,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:38:30.101000Z,2024-04-04T13:39:31.635000Z,2024-04-12T09:33:09.719000Z,2024-04-04T14:41:23.503295Z,62,C8TRMCWU,2,37,Male,White,Uruguay,Spain,Spain,Spanish,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:29.937000Z,2024-04-04T13:39:36.369000Z,2024-04-12T09:33:10.088000Z,2024-04-04T13:41:24.348249Z,67,C8TRMCWU,838,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:38:32.663000Z,2024-04-04T13:40:09.599000Z,2024-04-12T09:33:10.478000Z,2024-04-04T13:41:42.655395Z,97,C8TRMCWU,122,26,Female,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:30.271000Z,2024-04-04T13:39:43.034000Z,2024-04-12T09:33:10.847000Z,2024-04-04T13:41:29.417231Z,73,C8TRMCWU,30,27,Male,White,Greece,Greece,Greece,Greek,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:40:54.472000Z,2024-04-04T13:42:13.150000Z,2024-04-12T09:33:11.237000Z,2024-04-04T13:42:13.610499Z,79,C8TRMCWU,198,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Other
APPROVED,Not Applicable,2024-04-04T13:38:31.432000Z,2024-04-04T13:39:15.202000Z,2024-04-12T09:33:11.718000Z,2024-04-04T14:40:18.654559Z,44,C8TRMCWU,31,28,Female,Other,Poland,Poland,Poland,Polish,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:41.226000Z,2024-04-04T13:40:30.210000Z,2024-04-12T09:33:12.272000Z,2024-04-04T13:41:49.647516Z,109,C8TRMCWU,37,42,Male,White,South Africa,South Africa,South Africa,Afrikaans,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:38:36.345000Z,2024-04-04T13:40:38.042000Z,2024-04-12T09:33:12.651000Z,2024-04-04T13:41:50.798045Z,122,C8TRMCWU,107,32,Female,Black,South Africa,South Africa,South Africa,English,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:38:30.716000Z,2024-04-04T13:40:00.065000Z,2024-04-12T09:33:13.075000Z,2024-04-04T13:41:38.385468Z,90,C8TRMCWU,199,40,Female,Mixed,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:43.970000Z,2024-04-04T13:39:59.541000Z,2024-04-12T09:33:13.464000Z,2024-04-04T13:41:39.049231Z,76,C8TRMCWU,166,21,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:38:44.607000Z,2024-04-04T13:41:39.265000Z,2024-04-12T09:33:13.846000Z,2024-04-04T13:42:01.525696Z,175,C8TRMCWU,7,21,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:39.696000Z,2024-04-04T13:41:03.757000Z,2024-04-12T09:33:14.238000Z,2024-04-04T13:41:54.180504Z,145,C8TRMCWU,133,23,Female,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:38:36.863000Z,2024-04-04T13:39:29.244000Z,2024-04-12T09:33:14.642000Z,2024-04-04T13:41:21.897339Z,53,C8TRMCWU,431,37,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:36.849000Z,2024-04-04T13:39:17.071000Z,2024-04-12T09:33:15.022000Z,2024-04-04T13:41:13.751158Z,41,C8TRMCWU,487,24,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:38.838000Z,2024-04-04T13:40:16.713000Z,2024-04-12T09:33:15.357000Z,2024-04-04T13:41:45.863651Z,98,C8TRMCWU,159,58,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:37.442000Z,2024-04-04T13:41:08.651000Z,2024-04-12T09:33:15.678000Z,2024-04-04T13:41:56.479734Z,152,C8TRMCWU,296,23,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:38:37.838000Z,2024-04-04T13:40:13.131000Z,2024-04-12T09:33:16.046000Z,2024-04-04T13:41:44.466356Z,96,C8TRMCWU,111,40,Female,White,Norway,Germany,Norway,Norwegian,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:40.785000Z,2024-04-04T13:42:32.331000Z,2024-04-12T09:33:16.451000Z,2024-04-04T13:42:32.823235Z,232,C8TRMCWU,29,34,Female,White,Greece,Greece,Greece,Greek,Yes,Due to start a new job within the next month
APPROVED,Not Applicable,2024-04-04T13:38:40.814000Z,2024-04-04T13:40:05.933000Z,2024-04-12T09:33:16.854000Z,2024-04-04T13:41:40.971111Z,86,C8TRMCWU,432,22,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:38:41.700000Z,2024-04-04T13:39:18.613000Z,2024-04-12T09:33:17.230000Z,2024-04-04T13:41:13.011146Z,37,C8TRMCWU,404,24,Female,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:38:43.410000Z,2024-04-04T13:39:38.390000Z,2024-04-12T09:33:17.771000Z,2024-04-04T13:41:29.114735Z,55,C8TRMCWU,268,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-04-04T13:38:44.447000Z,2024-04-04T13:40:34.687000Z,2024-04-12T09:33:18.279000Z,2024-04-04T13:41:50.857515Z,111,C8TRMCWU,14,35,Female,Asian,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:58.946000Z,2024-04-04T13:41:08.721000Z,2024-04-12T09:33:18.694000Z,2024-04-04T13:41:55.752950Z,130,C8TRMCWU,415,33,Female,Black,Uganda,South Africa,Uganda,English,No,Due to start a new job within the next month
APPROVED,Not Applicable,2024-04-04T13:38:47.202000Z,2024-04-04T13:39:27.702000Z,2024-04-12T09:33:19.093000Z,2024-04-04T13:41:20.930059Z,41,C8TRMCWU,154,26,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:55.595000Z,2024-04-04T13:40:50.735000Z,2024-04-12T09:33:19.458000Z,2024-04-04T13:41:53.550939Z,116,C8TRMCWU,242,32,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:38:53.015000Z,2024-04-04T13:40:22.449000Z,2024-04-12T09:33:19.828000Z,2024-04-04T13:41:47.456048Z,90,C8TRMCWU,276,40,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:57.813000Z,2024-04-04T13:39:25.456000Z,2024-04-12T09:33:20.224000Z,2024-04-04T13:41:18.484359Z,28,C8TRMCWU,215,25,Female,White,Italy,Italy,Italy,Italian,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:38:46.157000Z,2024-04-04T13:39:50.746000Z,2024-04-12T09:33:20.618000Z,2024-04-04T13:41:35.741205Z,65,C8TRMCWU,622,28,Female,Asian,Austria,Austria,Austria,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:38:51.938000Z,2024-04-04T13:39:43.331000Z,2024-04-12T09:33:20.985000Z,2024-04-04T13:41:30.952163Z,52,C8TRMCWU,197,29,Male,White,Hungary,Hungary,Hungary,Hungarian,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:38:51.408000Z,2024-04-04T13:39:55.849000Z,2024-04-12T09:33:21.365000Z,2024-04-04T13:41:37.449338Z,65,C8TRMCWU,1,20,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:38:48.438000Z,2024-04-04T13:39:29.512000Z,2024-04-12T09:33:21.718000Z,2024-04-04T13:41:21.873081Z,42,C8TRMCWU,622,22,Male,White,Ireland,Ireland,Ireland,English,Yes,Part-Time
APPROVED,Not Applicable,2024-04-04T13:38:52.277000Z,2024-04-04T13:40:32.247000Z,2024-04-12T09:33:22.115000Z,2024-04-04T14:41:54.171518Z,100,C8TRMCWU,233,30,Male,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:49.831000Z,2024-04-04T13:40:08.744000Z,2024-04-12T09:33:22.723000Z,2024-04-04T14:41:47.107924Z,79,C8TRMCWU,79,34,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:38:56.269000Z,2024-04-04T13:40:02.076000Z,2024-04-12T09:33:23.763000Z,2024-04-04T13:41:39.778777Z,66,C8TRMCWU,43,27,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
APPROVED,Not Applicable,2024-04-04T13:39:01.238000Z,2024-04-04T13:41:16.092000Z,2024-04-12T09:33:24.180000Z,2024-04-04T13:41:56.998500Z,135,C8TRMCWU,64,23,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:39:00.443000Z,2024-04-04T13:41:22.138000Z,2024-04-12T09:33:24.548000Z,2024-04-04T13:42:00.864384Z,142,C8TRMCWU,1369,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-04-04T13:38:52.198000Z,2024-04-04T13:41:04.419000Z,2024-04-12T09:33:24.933000Z,2024-04-04T13:41:54.619414Z,133,C8TRMCWU,1071,56,Male,White,United States,Greece,United States,English,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:39:08.450000Z,2024-04-04T13:41:27.629000Z,2024-04-12T09:33:25.334000Z,2024-04-04T13:41:59.807073Z,140,C8TRMCWU,304,43,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:40:28.128000Z,2024-04-04T13:44:03.793000Z,2024-04-12T09:33:25.719000Z,2024-04-04T13:44:04.265232Z,216,C8TRMCWU,1,37,Male,Other,Italy,Italy,Italy,Italian,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:39:19.413000Z,2024-04-04T13:45:00.783000Z,2024-04-12T09:33:26.123000Z,2024-04-04T13:45:01.276051Z,342,C8TRMCWU,475,41,Male,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:39:00.084000Z,2024-04-04T13:40:12.760000Z,2024-04-12T09:33:26.497000Z,2024-04-04T13:41:44.425053Z,73,C8TRMCWU,458,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-04-04T13:39:01.008000Z,2024-04-04T13:39:54.195000Z,2024-04-12T09:33:26.868000Z,2024-04-04T13:41:36.967118Z,54,C8TRMCWU,206,51,Male,White,Australia,Australia,Australia,English,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:39:03.079000Z,2024-04-04T13:40:46.249000Z,2024-04-12T09:33:27.257000Z,2024-04-04T13:41:52.362768Z,104,C8TRMCWU,135,30,Female,Black,United States,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:39:56.106000Z,2024-04-04T13:41:21.610000Z,2024-04-12T09:33:27.642000Z,2024-04-04T13:41:59.618564Z,86,C8TRMCWU,452,22,Male,White,Italy,Italy,Italy,Italian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-04-04T13:39:07.696000Z,2024-04-04T13:40:09.629000Z,2024-04-12T09:33:28.032000Z,2024-04-04T13:41:42.889196Z,62,C8TRMCWU,246,69,Male,White,United States,Israel,United States,English,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:39:14.198000Z,2024-04-04T13:42:19.117000Z,2024-04-12T09:33:28.413000Z,2024-04-04T13:42:19.627074Z,185,C8TRMCWU,391,32,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:39:09.799000Z,2024-04-04T13:40:58.625000Z,2024-04-12T09:33:28.804000Z,2024-04-04T13:41:54.993703Z,109,C8TRMCWU,151,23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:43:39.928000Z,2024-04-04T13:44:44.421000Z,2024-04-12T09:33:29.184000Z,2024-04-04T13:44:44.882247Z,65,C8TRMCWU,101,23,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,Yes,Part-Time
APPROVED,Not Applicable,2024-04-04T13:39:19.575000Z,2024-04-04T13:40:53.553000Z,2024-04-12T09:33:29.576000Z,2024-04-04T13:41:54.031932Z,94,C8TRMCWU,53,55,Male,White,Austria,South Africa,South Africa,English,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:39:07.354000Z,2024-04-04T13:44:21.685000Z,2024-04-12T09:33:30.129000Z,2024-04-04T14:44:22.789902Z,315,C8TRMCWU,226,25,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:39:16.627000Z,2024-04-04T13:41:10.201000Z,2024-04-12T09:33:30.696000Z,2024-04-04T13:41:56.720764Z,114,C8TRMCWU,130,22,Female,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:39:11.275000Z,2024-04-04T13:41:31.854000Z,2024-04-12T09:33:31.373000Z,2024-04-04T13:41:59.875502Z,141,C8TRMCWU,795,54,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:39:16.255000Z,2024-04-04T13:41:48.572000Z,2024-04-12T09:33:31.803000Z,2024-04-04T13:42:04.999616Z,153,C8TRMCWU,90,37,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:39:16.412000Z,2024-04-04T13:40:24.405000Z,2024-04-12T09:33:32.282000Z,2024-04-04T13:41:48.035166Z,68,C8TRMCWU,254,26,Female,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:39:16.718000Z,2024-04-04T13:40:09.725000Z,2024-04-12T09:33:32.867000Z,2024-04-04T13:41:42.608940Z,54,C8TRMCWU,154,21,Male,White,Latvia,Latvia,Latvia,Latvian,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:39:25.424000Z,2024-04-04T13:41:14.247000Z,2024-04-12T09:33:33.311000Z,2024-04-04T13:41:57.572173Z,109,C8TRMCWU,1,36,Female,Asian,Pakistan,Spain,Pakistan,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:39:21.268000Z,2024-04-04T13:40:49.367000Z,2024-04-12T09:33:33.676000Z,2024-04-04T13:41:53.337418Z,89,C8TRMCWU,1046,54,Male,Other,Canada,Canada,Canada,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:45:09.091000Z,2024-04-04T13:46:32.762000Z,2024-04-12T09:33:34.068000Z,2024-04-04T13:46:33.393968Z,84,C8TRMCWU,218,26,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
APPROVED,Not Applicable,2024-04-04T13:45:39.232000Z,2024-04-04T13:47:35.734000Z,2024-04-12T09:33:34.439000Z,2024-04-04T13:47:36.316377Z,117,C8TRMCWU,489,25,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:46:11.391000Z,2024-04-04T13:48:06.404000Z,2024-04-12T09:33:34.823000Z,2024-04-04T13:48:06.873072Z,116,C8TRMCWU,7,22,Male,White,France,France,France,French,Yes,Part-Time
APPROVED,Not Applicable,2024-04-04T13:51:19.146000Z,2024-04-04T13:51:58.163000Z,2024-04-12T09:33:35.201000Z,2024-04-04T13:51:58.680758Z,40,C8TRMCWU,879,60,Female,White,Ireland,Ireland,Ireland,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:53:43.048000Z,2024-04-04T13:55:25.184000Z,2024-04-12T09:33:35.588000Z,2024-04-04T13:55:25.745961Z,103,C8TRMCWU,335,37,Female,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T14:03:24.038000Z,2024-04-04T14:04:50.666000Z,2024-04-12T09:33:36.034000Z,2024-04-04T15:05:04.088991Z,87,C8TRMCWU,304,25,Female,Black,Zimbabwe,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-12T00:10:50.792000Z,2024-04-12T00:12:50.849000Z,2024-04-12T09:43:55.316000Z,2024-04-12T09:11:32.671164Z,121,C8TRMCWU,85,26,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking)
